rmse,params,iteration,train_time
1.8339442553046548,"{'batch_size': 5, 'n_epochs': 171, 'n_hidden': 269, 'n_lags': 45}",51,2431.049416151585
2.1441256402299778,"{'batch_size': 21, 'n_epochs': 144, 'n_hidden': 290, 'n_lags': 1}",52,74.33172817970535
1.720572480898826,"{'batch_size': 52, 'n_epochs': 19, 'n_hidden': 200, 'n_lags': 30}",53,53.30641566115901
2.2299782425480106,"{'batch_size': 35, 'n_epochs': 86, 'n_hidden': 77, 'n_lags': 49}",54,48.734562389247
1.7017095282645525,"{'batch_size': 24, 'n_epochs': 11, 'n_hidden': 181, 'n_lags': 41}",55,40.30506219133622
1.9775947713663036,"{'batch_size': 43, 'n_epochs': 37, 'n_hidden': 253, 'n_lags': 35}",56,101.49067587365244
1.8513329899466444,"{'batch_size': 13, 'n_epochs': 29, 'n_hidden': 219, 'n_lags': 20}",57,87.22086547991421
2.01286578044787,"{'batch_size': 60, 'n_epochs': 58, 'n_hidden': 264, 'n_lags': 38}",58,138.67276241271975
1.9535672293582027,"{'batch_size': 40, 'n_epochs': 136, 'n_hidden': 230, 'n_lags': 48}",59,512.701147347927
1.8562212110816338,"{'batch_size': 26, 'n_epochs': 164, 'n_hidden': 287, 'n_lags': 21}",60,437.8484256597894
2.067737139342496,"{'batch_size': 50, 'n_epochs': 111, 'n_hidden': 243, 'n_lags': 16}",61,114.19794663500033
2.214587128543081,"{'batch_size': 66, 'n_epochs': 68, 'n_hidden': 155, 'n_lags': 42}",62,108.49349035903833
1.9258099117996257,"{'batch_size': 56, 'n_epochs': 46, 'n_hidden': 274, 'n_lags': 38}",63,102.75639328182751
2.0533945780543488,"{'batch_size': 10, 'n_epochs': 103, 'n_hidden': 186, 'n_lags': 4}",64,107.75090755662768
1.6059401097209467,"{'batch_size': 38, 'n_epochs': 16, 'n_hidden': 300, 'n_lags': 47}",65,67.67673134137203
1.6707462040579997,"{'batch_size': 36, 'n_epochs': 16, 'n_hidden': 260, 'n_lags': 46}",66,79.53317696807517
1.693565677739057,"{'batch_size': 46, 'n_epochs': 24, 'n_hidden': 298, 'n_lags': 46}",67,85.39988629603977
1.7501998393368738,"{'batch_size': 37, 'n_epochs': 10, 'n_hidden': 284, 'n_lags': 50}",68,56.55629662453612
1.6024133854524145,"{'batch_size': 35, 'n_epochs': 18, 'n_hidden': 262, 'n_lags': 40}",69,75.65370852070191
1.8388814846402153,"{'batch_size': 19, 'n_epochs': 34, 'n_hidden': 247, 'n_lags': 39}",70,96.03131990751899
1.6430148257266473,"{'batch_size': 31, 'n_epochs': 14, 'n_hidden': 210, 'n_lags': 47}",71,50.02003162112487
1.9672868161521093,"{'batch_size': 31, 'n_epochs': 60, 'n_hidden': 202, 'n_lags': 41}",72,110.6041129774676
1.69349849728237,"{'batch_size': 24, 'n_epochs': 39, 'n_hidden': 208, 'n_lags': 44}",73,133.22336089806595
1.986662455912305,"{'batch_size': 34, 'n_epochs': 198, 'n_hidden': 225, 'n_lags': 34}",74,549.0193881316809
1.7525639667680861,"{'batch_size': 29, 'n_epochs': 32, 'n_hidden': 216, 'n_lags': 37}",75,89.32439052580048
1.6807222984741024,"{'batch_size': 53, 'n_epochs': 20, 'n_hidden': 238, 'n_lags': 29}",76,52.5376461406031
1.923376334292463,"{'batch_size': 63, 'n_epochs': 75, 'n_hidden': 273, 'n_lags': 47}",77,310.95281285657984
1.762061659425181,"{'batch_size': 45, 'n_epochs': 11, 'n_hidden': 128, 'n_lags': 25}",78,28.110266066374606
1.8738358085878521,"{'batch_size': 39, 'n_epochs': 54, 'n_hidden': 299, 'n_lags': 40}",79,218.0887221111807
1.9082815548016079,"{'batch_size': 18, 'n_epochs': 49, 'n_hidden': 173, 'n_lags': 43}",80,188.77649451762227
1.8524403279558612,"{'batch_size': 23, 'n_epochs': 28, 'n_hidden': 153, 'n_lags': 32}",81,55.72124322874515
1.8773531501413632,"{'batch_size': 7, 'n_epochs': 83, 'n_hidden': 180, 'n_lags': 48}",82,823.9694583487835
1.837248544595582,"{'batch_size': 27, 'n_epochs': 43, 'n_hidden': 228, 'n_lags': 45}",83,184.99375119092474
1.8743707120180377,"{'batch_size': 32, 'n_epochs': 17, 'n_hidden': 292, 'n_lags': 27}",84,72.51443054084848
1.8826121971161718,"{'batch_size': 41, 'n_epochs': 65, 'n_hidden': 280, 'n_lags': 35}",85,227.84281141519932
2.470907114837391,"{'batch_size': 57, 'n_epochs': 71, 'n_hidden': 116, 'n_lags': 40}",86,61.033300801862424
1.8306704948946426,"{'batch_size': 14, 'n_epochs': 186, 'n_hidden': 166, 'n_lags': 50}",87,693.3869513549635
1.8894743635284472,"{'batch_size': 29, 'n_epochs': 93, 'n_hidden': 248, 'n_lags': 43}",88,418.2045104950812
1.9806692501148266,"{'batch_size': 44, 'n_epochs': 98, 'n_hidden': 197, 'n_lags': 10}",89,111.08592681445589
1.7575133563452434,"{'batch_size': 70, 'n_epochs': 38, 'n_hidden': 235, 'n_lags': 37}",90,149.58684184573576
1.783463250203727,"{'batch_size': 38, 'n_epochs': 21, 'n_hidden': 67, 'n_lags': 42}",91,24.775284293369623
1.6018477469546148,"{'batch_size': 48, 'n_epochs': 31, 'n_hidden': 221, 'n_lags': 47}",92,129.1361756645856
2.1249496824724288,"{'batch_size': 55, 'n_epochs': 57, 'n_hidden': 267, 'n_lags': 31}",93,152.59034935407908
2.1556522240686413,"{'batch_size': 48, 'n_epochs': 46, 'n_hidden': 107, 'n_lags': 39}",94,46.07262327263015
2.311463939738657,"{'batch_size': 58, 'n_epochs': 120, 'n_hidden': 146, 'n_lags': 49}",95,245.92886496405117
1.8660974703476314,"{'batch_size': 51, 'n_epochs': 80, 'n_hidden': 220, 'n_lags': 45}",96,1252.963387592612
2.1893713144047546,"{'batch_size': 69, 'n_epochs': 87, 'n_hidden': 243, 'n_lags': 17}",97,180.1990368185725
1.9994529620712773,"{'batch_size': 63, 'n_epochs': 31, 'n_hidden': 95, 'n_lags': 44}",98,37.404529505240134
2.0374410360531567,"{'batch_size': 47, 'n_epochs': 72, 'n_hidden': 189, 'n_lags': 34}",99,216.90592737672705
1.648546756164009,"{'batch_size': 36, 'n_epochs': 25, 'n_hidden': 261, 'n_lags': 22}",100,93.23883141959959
2.3500202554570535,"{'batch_size': 73, 'n_epochs': 143, 'n_hidden': 273, 'n_lags': 41}",101,736.1661809258494
1.7320361523534187,"{'batch_size': 53, 'n_epochs': 14, 'n_hidden': 254, 'n_lags': 37}",102,62.41989560477123
2.0291214791277477,"{'batch_size': 49, 'n_epochs': 153, 'n_hidden': 286, 'n_lags': 29}",103,457.18875125116756
1.9670234945979166,"{'batch_size': 64, 'n_epochs': 63, 'n_hidden': 214, 'n_lags': 48}",104,234.3807458319352
2.015075800964471,"{'batch_size': 59, 'n_epochs': 42, 'n_hidden': 292, 'n_lags': 14}",105,105.52321760786799
1.7862988002390077,"{'batch_size': 55, 'n_epochs': 37, 'n_hidden': 8, 'n_lags': 47}",106,29.654762111946184
1.9580638620291186,"{'batch_size': 22, 'n_epochs': 53, 'n_hidden': 206, 'n_lags': 33}",107,219.7514252041692
1.773118640204421,"{'batch_size': 82, 'n_epochs': 21, 'n_hidden': 300, 'n_lags': 26}",108,98.80468801248571
1.7299011178611925,"{'batch_size': 40, 'n_epochs': 10, 'n_hidden': 280, 'n_lags': 24}",109,58.97814144005315
1.8897243365982541,"{'batch_size': 34, 'n_epochs': 28, 'n_hidden': 161, 'n_lags': 42}",110,95.77946340477502
1.9259206175847374,"{'batch_size': 26, 'n_epochs': 50, 'n_hidden': 35, 'n_lags': 46}",111,41.85186712344512
1.7547869610109057,"{'batch_size': 10, 'n_epochs': 34, 'n_hidden': 224, 'n_lags': 44}",112,385.5220234485423
2.0937401121712447,"{'batch_size': 45, 'n_epochs': 174, 'n_hidden': 267, 'n_lags': 39}",113,841.5442305280849
2.05134590857906,"{'batch_size': 78, 'n_epochs': 58, 'n_hidden': 233, 'n_lags': 50}",114,315.3723059457625
2.2985442863459715,"{'batch_size': 76, 'n_epochs': 115, 'n_hidden': 252, 'n_lags': 35}",115,531.8830946576527
2.045338705772296,"{'batch_size': 17, 'n_epochs': 193, 'n_hidden': 135, 'n_lags': 28}",116,465.0426349687841
2.1291361827267856,"{'batch_size': 42, 'n_epochs': 107, 'n_hidden': 192, 'n_lags': 49}",117,575.1566994971254
2.3029720808388388,"{'batch_size': 87, 'n_epochs': 124, 'n_hidden': 241, 'n_lags': 31}",118,513.0354048606205
1.5572399225883546,"{'batch_size': 20, 'n_epochs': 17, 'n_hidden': 274, 'n_lags': 46}",119,176.50694294765344
1.7989803331472085,"{'batch_size': 15, 'n_epochs': 47, 'n_hidden': 178, 'n_lags': 36}",120,310.67183377088077
1.97362446095385,"{'batch_size': 11, 'n_epochs': 90, 'n_hidden': 171, 'n_lags': 40}",121,810.1086506490428
