,SPTR_Index#@#PX_LAST,IBOXIG_Index#@#PX_LAST,LD01TRUU_Index#@#PX_LAST,LHVLTRUU_Index#@#PX_LAST,IBOXHY_Index#@#PX_LAST,JPEICORE_Index#@#PX_LAST,SPE35CUN_Index#@#PX_LAST,MIMUEURN_Index#@#PX_LAST,NDDUJN_Index#@#PX_LAST,MXAP_Index#@#PX_LAST,MIMUTURN_Index#@#PX_LAST,NDUEEGF_Index#@#PX_LAST,M1CXBLRL_Index#@#PX_LAST,IBOV_Index#@#PX_LAST,SPBLPGPT_Index#@#PX_LAST,IPSA_Index#@#PX_LAST,LC07TRUU_Index#@#PX_LAST,NDUEACWF_Index#@#PX_LAST,NDDUWI_Index#@#PX_LAST,PRTIPMEX_Index#@#PX_LAST,M00IMV$T_Index#@#PX_LAST,RU10VATR_Index#@#PX_LAST,M2USSNQ_Index#@#PX_LAST,M2US000$_Index#@#PX_LAST,RU10GRTR_Index#@#PX_LAST,DVGTR_Index#@#PX_LAST,LUACTRUU_Index#@#PX_LAST,LUATTRUU_Index#@#PX_LAST,LF98TRUU_Index#@#PX_LAST,SPX_Index#@#PX_LAST,MXEU_Index#@#PX_LAST,MXJP_Index#@#PX_LAST,MXEF_Index#@#PX_LAST,SBMT_Index#@#PX_LAST,NDUEEGFL_Index#@#PX_LAST,MN40MUE_Index#@#PX_LAST,RAG_Index#@#PX_LAST,MXEU000G_Index#@#PX_LAST,TPX_Index#@#PX_LAST,XAU_Curncy#@#PX_LAST,BCOMTR_Index#@#PX_LAST,DJUSRET_Index#@#PX_LAST,LPXDITU_Index#@#PX_LAST,CO1_Comdty#@#PX_LAST,CL1_Comdty#@#PX_LAST,EWJ_US_EQUITY#@#PX_LAST,EWC_US_Equity#@#PX_LAST,EWW_US_Equity#@#PX_LAST,MXN_Curncy#@#PX_LAST,BRL_Curncy#@#PX_LAST,COP_Curncy#@#PX_LAST,PEN_Curncy#@#PX_LAST,CLP_Curncy#@#PX_LAST,EUR_Curncy#@#PX_LAST,JPY_Curncy#@#PX_LAST,CHN_Curncy#@#PX_LAST,UYU_Curncy#@#PX_LAST,BFCIUS_Index#@#PX_LAST,BIGPIGP1_Index#@#PX_LAST,CHPMINDX_Index#@#PX_LAST,CNCPIYOY_Index#@#PX_LAST,CNFRBAL$_Index#@#PX_LAST,COMFCOMF_Index#@#PX_LAST,CONSCURR_Index#@#PX_LAST,CONSEXP_Index#@#PX_LAST,CONSPXMD_Index#@#PX_LAST,CONSSENT_Index#@#PX_LAST,CPI_XYOY_Index#@#PX_LAST,CPI_YOY_Index#@#PX_LAST,CPUPAXFE_Index#@#PX_LAST,CPUPXCHG_Index#@#PX_LAST,CPURNSA_Index#@#PX_LAST,CSI_BARC_Index#@#PX_LAST,DXY_CURNCY#@#PX_LAST,EUBCI_Index#@#PX_LAST,EUCCEMU_Index#@#PX_LAST,EUESEMU_Index#@#PX_LAST,EUICEMU_Index#@#PX_LAST,EUR_CURNCY#@#PX_LAST,EURUSD_BGN_Curncy#@#PX_LAST,EUSCEMU_Index#@#PX_LAST,FDDSSD_Index#@#PX_LAST,FDTR_Index#@#PX_LAST,FDTRFTRL_Index#@#PX_LAST,GJGB10_Index#@#PX_LAST,GJGB5_Index#@#PX_LAST,GT10_GOVT#@#PX_LAST,GT2_GOVT#@#PX_LAST,GT5_GOVT#@#PX_LAST,HG1_COMDTY#@#PX_LAST,IMP1YOY%_Index#@#PX_LAST,INJCJC_Index#@#PX_LAST,INJCSP_Index#@#PX_LAST,JCPTEFEY_Index#@#PX_LAST,JNC_SALE_Index#@#PX_LAST,JNCPT_Index#@#PX_LAST,JNCPTXFF_Index#@#PX_LAST,JNMBYOY_Index#@#PX_LAST,JNMTOY_Index#@#PX_LAST,JNVHSYOY_Index#@#PX_LAST,JNWSDYOY_Index#@#PX_LAST,JPY_CURNCY#@#PX_LAST,MBAVCHNG_Index#@#PX_LAST,MXCPYOY_Index#@#PX_LAST,NAPMEMPL_Index#@#PX_LAST,NAPMPMI_Index#@#PX_LAST,NAPMPRIC_Index#@#PX_LAST,NFP_PCH_Index#@#PX_LAST,NFP_TCH_Index#@#PX_LAST,nwhlnyhi_index#@#PX_LAST,PRUSTOT_Index#@#PX_LAST,S_1_Comdty#@#PX_LAST,SAARTOTL_Index#@#PX_LAST,USGG10YR_INDEX#@#PX_LAST,USGG30YR_INDEX#@#PX_LAST,USHBMIDX_Index#@#PX_LAST,USMMMNCH_Index#@#PX_LAST,USURTOT_Index#@#PX_LAST,VIX_INDEX#@#PX_LAST,W_1_Comdty#@#PX_LAST,COCPIYOY_Index#@#PX_LAST,CORRRMIN_Index#@#PX_LAST,CNPINSYO_Index#@#PX_LAST,CHOVCHOV_Index#@#PX_LAST,PRCPI_Index#@#PX_LAST,PRCPYOY_Index#@#PX_LAST,PRCPMOM_Index#@#PX_LAST,MXCPCHNG_Index#@#PX_LAST,MXCCYOY_Index#@#PX_LAST,MXCCCHNG_Index#@#PX_LAST
54,0.0040474107659893566,138.71,1044.76,191.64,120.013,198.216,1237.75,490.526,3394.69,89.11,370.836,144.155,301.49,22803.2,2850.68,1631.41,305.37,91.1331,2219.16,1.07,1055.88,533.306,1093.51,542.4,355.098,1027.86,1481.2,1365.02,725.15,1104.24,82.91,682.06,439.75,1018.49,142.575,209.88,361.5630000000001,67.02,1129.55,409.85,248.326,435.65,215.93,39.61,42.12,39.92,14.28,19.42,11.389,2.927,2538.5,3.366,626.75,1.2183,109.17,28.9,27.47,0.091,0.19,59.7,5.3,4.49,44.0,107.9,88.2,2.8,95.9,1.7,2.7,196.9,0.1,189.5,3.43,88.94,0.37,-13.9,101.2,-2.7,1.2183,1.2183,7.4,-41.132,1.5,1.5,1.544,0.67,4.119,2.395,3.309,128.1,7.1,352.0,2880.0,-0.5,-11.2,-0.2,-0.2,4.6,55.3,2.1,1.7,109.17,-0.6,4.82,56.4,58.5,81.5,99.0,119.0,98.0,66.0,627.25,16.75,4.1167,4.9272,70.0,15.0,5.4,15.29,309.75,5.89,6.75,1.6,1.75,87.53,4.59,-0.01,0.62,3.79,0.28
55,0.010829350300338048,139.76,1044.75,194.96,121.92,201.46400000000003,1284.2,510.489,3315.05,89.17,397.832,152.472,319.11,23245.2,3278.8,1707.02,306.56,93.0252,2261.14,1.13,1064.53,541.573,1101.42,571.98,358.475,1023.76,1490.32,1368.53,735.68,1114.58,84.32,667.01,464.15,1019.89,154.007,222.31,366.059,68.04,1102.11,418.25,265.328,435.45,224.63,46.38,49.64,38.8,15.46,20.45,11.382,2.8608,2618.9,3.3393,610.75,1.2436,110.05,29.89,27.535,0.162,0.35,62.7,5.2,4.992,45.0,103.7,88.0,2.8,94.2,2.0,2.5,197.5,0.3,189.9,3.24,87.37,0.36,-13.0,102.6,-1.9,1.2436,1.2436,9.9,24.611,1.75,1.75,1.449,0.632,4.121,2.609,3.373,139.6,8.2,351.0,2839.0,-0.3,-5.4,-0.2,-0.1,4.7,54.8,-3.1,1.9,110.05,4.9,5.06,58.0,57.4,76.0,153.0,162.0,197.0,65.8,527.0,17.47,4.1194,4.8919,67.0,-14.0,5.4,13.34,306.75,5.97,6.75,1.4,2.0,87.55,4.03,0.02,0.83,3.89,0.57
56,0.01527787894238486,141.35,1048.61,200.01,124.428,204.825,1332.41,528.925,3401.62,91.42,415.8,156.115,336.6,23052.2,3545.37,1768.2,309.36,95.299,2316.47,1.16,1077.54,550.576,1101.35,576.44,364.066,1029.94,1504.87,1379.38,748.97,1130.2,85.26,658.84,474.27,1028.62,158.827,230.96,371.835,68.66,1085.43,428.55,269.818,456.58,231.91,48.98,51.76,39.72,16.45,21.46,11.5363,2.857,2568.5,3.3245,613.75,1.2798,105.81,29.15,26.88,0.061,0.05,67.0,4.3,7.09,47.0,104.0,83.8,3.1,91.7,2.0,3.2,197.9,0.2,190.9,3.07,84.91,0.4,-14.3,103.0,-1.3,1.2798,1.2798,10.9,-56.618,1.75,1.75,1.499,0.629,4.025,2.552,3.283,133.75,9.9,332.0,2763.0,-0.3,20.8,0.3,-0.3,4.2,48.3,-7.0,2.1,105.81,8.2,5.4,55.5,56.3,78.5,325.0,346.0,156.0,65.9,527.5,17.09,4.0235,4.7889,69.0,1.0,5.5,16.27,316.5,5.9,6.75,1.9,2.0,87.53,3.95,-0.02,0.69,3.96,0.29
57,0.04046273876782336,139.75,1043.61,201.06,125.274,206.154,1421.73,568.113,3565.79,97.12,425.04,170.567,361.52,25128.3,3616.72,1790.47,307.44,100.493,2438.16,1.23,1125.76,578.4119999999998,1145.64,621.13,376.589,1056.44,1489.56,1360.85,758.0,1173.82,87.41,668.44,517.95,1025.59,172.389,226.32,385.713,70.14,1098.79,450.95,266.586,477.05,250.18,45.51,49.13,41.24,17.27,23.32,11.224,2.72,2479.75,3.3035,589.0,1.3279,103.07,33.58,26.725,0.508,0.33,63.5,2.8,9.896,46.0,104.7,85.2,2.8,92.8,2.2,3.5,198.3,0.2,191.0,2.6,81.82,0.29,-13.8,102.3,-2.5,1.3279,1.3279,10.9,-57.17,2.0,2.0,1.454,0.59,4.351,3.0010000000000003,3.693,144.3,9.0,335.0,2761.0,-0.3,-9.4,0.6,-0.3,4.9,48.4,7.5,2.1,103.07,-5.8,5.43,56.9,56.2,74.0,30.0,66.0,271.0,66.0,534.75,16.95,4.3492,5.002,70.0,-25.0,5.4,13.24,289.75,5.82,6.75,2.5,2.25,87.78,4.07,0.29,0.85,3.94,0.24
58,0.03402802916688219,141.8,1046.9,203.49,126.617,211.072,1490.87,593.065,3748.68,101.39,505.261,178.759,391.15,26196.2,3710.39,1796.48,310.49,104.381,2531.23,1.3,1163.58,597.781,1193.37,633.52,391.355,1092.55,1509.94,1374.34,769.3,1211.92,89.04,700.24,542.17,1033.13,186.311,235.92,400.412,71.2,1149.63,438.45,253.495,501.81,263.94,40.46,43.45,43.68,17.29,25.16,11.147,2.656,2354.75,3.279,555.75,1.3554,102.63,32.72,26.4,0.407,0.62,61.2,2.4,11.076,47.0,106.7,90.9,3.0,97.1,2.2,3.3,198.6,0.2,190.3,2.54,80.85,0.32,-14.0,101.2,-3.1,1.3554,1.3554,7.7,-2.5610000000000004,2.25,2.25,1.4409999999999998,0.61,4.22,3.069,3.609,145.25,6.7,356.0,2672.0,-0.4,18.5,0.0,-0.4,4.2,50.9,2.6,1.9,102.63,-10.6,5.19,53.8,57.2,72.0,128.0,129.0,265.0,65.9,547.75,17.67,4.2182,4.8261,71.0,-20.0,5.4,13.29,307.5,5.5,6.5,2.4,2.25,87.77,3.48,-0.01,0.21,3.92,0.28
59,-0.02437831680142255,142.91899999999995,1046.69,202.94,125.659,212.566,1454.72,583.945,3661.62,100.18,550.986,179.213,391.71,24350.6,3881.96,1809.88,312.28,102.167,2474.24,1.32,1143.32,587.17,1173.3,620.41,378.304,1075.17,1521.97,1384.37,768.3,1181.27,91.06,690.54,542.28,1038.38,183.003,251.03,386.46,72.47,1146.14,422.6,256.14,461.4,268.35,45.92,48.2,42.36,16.5,25.09,11.187,2.6088,2365.5,3.2619,581.5,1.3039,103.7,31.28,24.7,0.457,0.2,63.0,1.9,6.494,45.0,110.9,85.7,2.9,95.5,2.3,3.0,199.0,0.2,190.7,2.86,83.57,0.33,-12.8,101.7,-3.3,1.3039,1.3039,10.1,8.106,2.25,2.25,1.33,0.535,4.13,3.276,3.696,143.5,5.7,331.0,2731.0,-0.4,-5.9,-0.3,-0.5,3.9,30.4,-4.1,1.4,103.7,7.3,4.54,58.6,56.8,69.0,94.0,136.0,200.0,65.8,514.75,16.4,4.128,4.5849,70.0,-30.0,5.3,12.82,291.0,5.43,6.5,2.3,2.5,87.86,3.03,0.1,0.0,3.91,0.37
60,0.021045976487742646,141.73,1045.27,206.9,127.674,214.108,1525.08,613.087,3737.07,103.52,597.795,194.849,422.27,28139.1,4078.26,1895.2,311.0,105.707,2552.62,1.36,1167.59,606.63,1201.89,657.69,382.33,1095.19,1512.9,1373.07,779.6,1203.6,93.72,710.27,588.68,1033.89,206.928,282.24,390.198,74.32,1177.41,435.65,274.235,473.51,277.36,50.06,51.75,43.24,17.6,26.86,11.0914,2.5875,2328.5,3.2555,574.75,1.3228,104.63,33.34,25.435,0.8540000000000001,0.18,65.3,3.9,4.357,45.0,109.2,84.4,2.9,94.1,2.4,3.0,199.4,0.2,191.8,2.41,82.51,0.12,-13.9,99.5,-5.1,1.3228,1.3228,5.7,-113.789,2.5,2.5,1.475,0.63,4.379,3.6,4.013,150.0,6.1,314.0,2703.0,-0.5,-13.0,-0.4,-0.5,1.2,26.0,-1.2,1.3,104.63,-2.4,4.27,56.0,55.5,65.5,230.0,239.0,307.0,65.9,615.5,16.44,4.3766,4.7195,69.0,16.0,5.4,12.08,337.25,5.25,6.5,2.2,2.75,87.65,1.68,-0.23,0.33,3.85,0.39
61,-0.017705828865967832,139.656,1043.2,199.42,124.056,208.669,1486.08,597.554,3659.74,99.92,511.219,181.972,381.94,26610.7,4159.85,1961.69,308.73,103.378,2503.07,1.38,1156.1,598.306,1185.81,651.29,375.364,1077.7,1492.85,1368.6,756.93,1180.59,92.99,709.43,548.69,1031.08,190.495,258.24,382.114,74.04,1182.18,428.35,284.012,463.99,274.01,54.29,55.4,41.96,17.85,24.13,11.1703,2.679,2374.0,3.2605,586.1,1.2964,107.15,30.16,25.525,0.331,0.4,65.3,2.7,5.733,44.0,108.0,82.8,3.2,92.6,2.3,3.1,200.1,0.4,193.3,3.24,84.06,-0.02,-14.1,98.8,-6.6,1.2964,1.2964,6.4,-71.72399999999998,2.75,2.75,1.33,0.544,4.4830000000000005,3.779,4.167,150.25,7.6,342.0,2683.0,-0.5,-19.0,-0.4,-0.5,2.0,17.1,-1.2,1.4,107.15,2.4,4.39,52.5,55.2,73.0,139.0,135.0,47.0,65.9,627.5,16.97,4.4815,4.7548,70.0,-4.0,5.2,14.02,331.0,5.03,6.5,2.4,2.75,88.22,1.88,0.65,0.45,3.77,0.29
62,-0.018967681115799495,141.977,1049.13,197.69,122.772,211.131,1453.06,582.5790000000002,3565.58,97.76,464.448,177.08700000000005,373.82,24843.7,3986.29,1956.98,312.48,101.097,2448.53,1.42,1157.47,587.59,1152.95,625.91,368.216,1057.29,1512.21,1392.66,749.55,1156.85,90.77,677.93,531.99,1043.28,184.693,245.59,373.21,73.0,1129.93,434.4,267.441,488.59,267.08,51.09,49.72,41.0,16.76,23.55,11.0477,2.528,2348.4,3.2555,582.38,1.2873,104.75,27.5,25.075,0.214,0.67,65.5,1.8,4.591,42.0,104.4,77.0,3.3,87.7,2.2,3.5,200.2,0.0,194.6,3.91,84.43,-0.17,-13.0,99.1,-7.6,1.2873,1.2873,7.8,57.924,2.75,2.75,1.245,0.45,4.2,3.654,3.896,149.3,8.4,334.0,2596.0,-0.5,-7.5,-0.4,-0.5,3.0,18.2,10.8,1.9,104.75,0.2,4.6,53.0,52.2,71.0,350.0,364.0,38.0,66.1,619.25,17.32,4.1976,4.5133,67.0,-19.0,5.2,15.31,318.0,5.01,6.5,2.9,3.0,88.33,2.02,0.12,0.36,3.62,0.19
63,0.031820734128706896,144.1,1054.2,203.58,124.844,217.083,1456.5,584.73,3533.09,97.76,514.1,183.251,406.93,25207.1,3925.34,1968.78,316.13,102.985,2492.03,1.44,1182.87,601.735,1192.17,650.03,386.031,1087.52,1533.0,1409.67,762.86,1191.5,94.72,689.95,548.15,1051.7,198.091,262.65,391.425,76.38,1144.33,417.25,265.365,506.51,273.22,50.73,51.97,40.48,17.22,25.87,10.879,2.4076,2338.0,3.2545,583.5,1.2304,108.57,29.3,24.1,0.358,-0.03,53.3,1.8,8.988,44.0,104.9,75.3,3.2,86.9,2.2,2.8,200.5,0.1,194.4,3.91,87.76,-0.2,-14.1,98.7,-8.6,1.2304,1.2304,9.2,-36.19,3.0,3.0,1.249,0.445,3.983,3.5780000000000003,3.737,145.65,5.9,340.0,2577.0,-0.4,-4.4,-0.2,-0.4,2.2,0.2,7.0,1.8,108.57,-2.8,4.6,49.3,50.8,58.0,150.0,177.0,132.0,66.1,680.25,16.97,3.981,4.3205,70.0,6.0,5.1,13.29,331.75,5.04,6.5,2.7,3.25,88.44,1.79,0.13,-0.25,3.58,0.19
64,0.0014193866903045027,145.266,1057.44,207.08,126.858,221.257,1474.91,593.435,3529.58,99.1,557.3530000000002,189.477,430.64,25051.2,4038.07,2056.84,318.29,104.026,2513.59,1.47,1188.94,608.323,1202.1,674.03,384.608,1083.58,1545.57,1418.31,777.83,1191.33,97.7,708.43,565.17,1055.35,207.475,284.48,390.849,78.18,1177.2,435.5,269.832,529.91,283.83,55.58,56.5,40.56,18.15,27.08,10.749,2.3325,2327.25,3.2535,577.75,1.2108,110.92,28.4,24.635,0.418,-0.3,57.1,1.6,9.678,44.0,113.2,85.0,3.2,96.0,2.0,2.5,200.6,0.0,194.5,3.81,89.09,-0.22,-14.4,98.6,-8.3,1.2108,1.2108,8.5,22.473000000000006,3.25,3.25,1.1740000000000002,0.41,3.915,3.637,3.7,155.35,7.4,311.0,2569.0,-0.4,20.9,-0.7,-0.4,1.7,10.8,8.6,1.4,110.92,-1.1,4.33,51.1,52.4,50.5,263.0,245.0,171.0,66.1,651.75,18.0,3.913,4.1911,72.0,-29.0,5.0,12.04,321.5,4.83,6.5,2.7,3.25,88.67,1.49,0.26,-0.1,3.56,0.24
65,0.03718788340550927,143.115,1055.07,210.48,128.342,220.938,1527.19,616.052,3564.74,101.69,616.906,202.721,470.71,26042.4,4210.83,2175.06,316.0,107.873,2601.4,1.5,1222.41,625.923,1247.74,702.0,403.406,1118.46,1530.31,1399.08,791.43,1234.18,100.86,723.77,602.56,1050.37,221.161,312.1,410.497,80.75,1204.98,429.8,281.9290000000001,565.56,296.8,59.37,60.57,41.0,19.21,29.43,10.5949,2.3787,2308.0,3.2510000000000003,560.15,1.2123,112.5,27.75,24.48,0.7340000000000001,-0.09,62.1,1.8,10.546,44.0,113.5,85.5,3.0,96.5,2.1,3.2,200.9,0.1,195.4,3.23,89.35,-0.1,-14.8,99.2,-7.1,1.2123,1.2123,9.7,-53.395,3.25,3.25,1.3130000000000002,0.529,4.2780000000000005,4.019,4.123,164.45,8.2,316.0,2570.0,-0.3,-4.9,-0.3,-0.4,1.5,8.1,-3.4,1.6,112.5,-0.3,4.47,53.2,52.8,48.5,280.0,374.0,329.0,66.1,671.75,20.65,4.276,4.4706,70.0,-1.0,5.0,11.57,327.75,4.91,6.5,3.0,3.5,88.76,1.4,0.1,0.39,3.59,0.21
66,-0.009122973797782152,145.42,1062.28,210.39,128.622,225.248,1555.64,626.044,3812.76,104.7,638.235,204.457,464.55,28044.8,4611.76,2086.25,319.87,108.692,2621.0,1.58,1209.04,623.201,1222.92,714.03,398.21,1097.0,1553.73,1421.3,792.94,1220.33,100.79,767.41,606.23,1059.73,233.501,336.1,404.669,80.91,1271.29,435.2,303.209,541.64,305.19,67.02,68.94,44.52,20.4,29.24,10.7512,2.357,2302.0,3.2805,542.75,1.2346,110.61,25.2,24.225,0.4320000000000001,-0.36,52.0,1.3,10.593,44.0,108.2,76.9,3.1,89.1,2.1,3.6,201.1,0.1,196.4,3.66,87.58,-0.05,-14.5,99.8,-6.6,1.2346,1.2346,9.5,-51.036,3.5,3.5,1.349,0.56,4.016,3.815,3.861,169.5,8.2,318.0,2568.0,-0.3,12.7,-0.5,-0.3,1.1,5.4,-1.5,1.8,110.61,-4.5,3.95,51.8,52.4,62.5,190.0,196.0,184.0,66.2,586.75,16.95,4.0137,4.2537,67.0,-23.0,4.9,12.6,301.5,4.88,6.5,3.0,3.75,88.6,1.22,-0.18,0.12,3.45,0.14
67,0.008094936984867518,142.68,1059.8,208.45,127.281,229.677,1590.94,641.081,4206.7,113.19,695.133,223.495,525.62,31583.8,5070.83,2152.82,316.89,111.963,2689.08,1.66,1214.08,631.951,1230.5,742.94,400.044,1099.64,1528.65,1402.44,785.03,1228.81,105.25,859.82,661.32,1053.87,270.118,381.85,406.309,84.07,1412.28,469.3,317.316,540.85,315.08,63.48,66.24,48.76,21.57,32.76,10.759,2.2275,2287.4,3.34,529.75,1.2026,113.51,25.96,24.075,0.391,-0.56,58.0,0.9,7.562,39.0,98.1,63.3,4.3,76.9,2.0,4.7,201.3,0.1,198.8,3.61,89.52,0.04,-14.2,100.6,-5.5,1.2026,1.2026,9.8,35.234,3.75,3.75,1.484,0.78,4.3260000000000005,4.169,4.19,172.75,9.9,384.0,2841.0,-0.4,14.8,-0.6,-0.4,1.7,3.6,-0.1,1.8,113.51,-1.1,3.51,53.4,56.8,78.0,85.0,67.0,200.0,66.1,573.25,16.47,4.324,4.5668,65.0,-28.0,5.0,11.92,346.25,5.02,6.0,3.9,4.0,88.52,1.11,-0.09,0.4,3.35,0.48
68,-0.016670902434935853,140.37,1059.04,206.44,126.824,226.33,1546.94,620.487,4156.25,109.38,656.953,208.887,513.78,30193.5,4764.35,2072.64,314.35,108.947,2623.84,1.73,1197.47,615.901,1224.02,720.21,396.156,1092.54,1511.0,1391.47,779.55,1207.01,102.55,872.36,617.41,1047.14,255.898,351.38,401.169,82.06,1444.73,465.19,297.376,527.37,304.11,58.1,59.76,48.44,20.0,32.07,10.787,2.2518,2285.0,3.375,544.0,1.1992,116.4,24.55,23.275,0.318,0.25,62.1,1.2,12.015999999999998,40.0,91.2,63.2,4.6,74.2,2.1,4.3,202.0,0.3,199.2,3.68,90.07,0.14,-13.4,102.5,-4.0,1.1992,1.1992,13.0,-47.277,3.75,3.75,1.554,0.85,4.553,4.378,4.4430000000000005,181.1,8.2,322.0,2752.0,-0.6,8.8,-1.0,-0.3,2.8,1.1,-3.4,2.1,116.4,-4.8,3.05,54.3,57.2,84.0,100.0,84.0,92.0,66.1,564.75,14.89,4.5506,4.7537,68.0,17.0,5.0,15.32,317.0,5.27,6.0,4.1,4.25,88.65,1.28,0.14,0.25,3.3,0.24
69,0.037822381083310486,141.45,1062.61,208.46,128.046,229.591,1572.52,631.472,4333.66,114.7,787.547,226.167,556.62,31916.8,5034.3,2027.61,315.88,112.914,2711.26,1.76,1233.5,636.0409999999998,1273.68,742.87,413.2480000000001,1123.42,1519.88,1398.22,783.62,1249.48,105.69,934.91,667.99,1050.33,276.648,388.07,418.432,83.37,1536.21,493.08,298.144,551.68,311.16,55.05,57.32,49.84,21.05,34.6,10.558,2.2035,2273.3,3.4075,516.0,1.1788,119.81,24.78,23.435,0.386,0.16,61.5,1.3,10.531,43.0,100.2,69.6,3.3,81.6,2.1,3.5,202.5,0.2,197.6,3.82,91.57,0.12,-13.6,102.2,-4.7,1.1788,1.1788,13.6,-83.072,4.0,4.0,1.44,0.745,4.4860000000000015,4.4110000000000005,4.413,207.5,6.4,311.0,2587.0,-0.3,-2.4,-1.0,-0.3,1.5,1.8,-8.2,2.0,119.81,-1.8,2.91,56.0,56.7,74.0,311.0,341.0,90.0,66.0,558.0,16.07,4.484,4.6927,61.0,-5.0,5.0,12.06,304.0,5.1,6.0,3.6,4.5,88.71,1.06,0.07,0.72,3.27,0.21
70,0.0003497096350304485,142.99,1066.69,209.86,129.215,233.793,1630.95,654.332,4705.31,122.72,819.5139999999999,239.535,583.25,33455.9,4802.25,1964.47,318.92,115.691,2771.33,1.85,1240.65,639.947,1258.1,755.86,411.952,1123.67,1535.25,1412.71,790.35,1248.29,109.31,1000.95,706.48,1061.27,279.47,402.45,416.731,86.36,1649.76,517.0,307.65,550.16,312.97,58.98,61.04,54.08,21.9,35.71,10.635,2.3355,2286.5,3.4205,512.0,1.1849,117.75,23.18,24.05,0.441,0.06,60.3,1.6,11.015999999999998,45.0,109.1,80.2,3.1,91.5,2.2,3.4,202.8,0.1,196.8,3.86,91.17,0.3,-11.5,102.8,-3.6,1.1849,1.1849,12.6,10.967,4.25,4.25,1.48,0.86,4.393,4.404,4.351,204.2,8.0,302.0,2660.0,-0.3,-6.4,-0.5,-0.2,1.0,10.2,-9.7,2.3,117.75,-1.5,3.33,53.7,55.1,63.0,137.0,157.0,40.0,66.0,602.0,16.73,4.3911,4.5348,57.0,6.0,4.9,12.07,339.25,4.85,6.0,3.7,4.5,89.08,1.49,0.42,0.61,3.27,0.28
71,0.026478595718084197,142.65,1068.82,212.69,130.168,236.63,1735.7,699.243,4942.56,129.83,941.079,266.29,631.74,38382.8,5633.51,2118.46,319.38,121.386,2895.08,1.88,1268.44,664.802,1273.94,805.47,419.185,1141.96,1532.02,1408.5,802.96,1280.09,113.06,1042.8,783.77,1063.87,327.845,444.24,426.686,89.02,1710.77,568.9,313.34,589.04,330.58,65.99,67.92,56.08,23.88,38.84,10.4498,2.212,2267.5,3.31,523.8,1.2156,117.2,29.2,24.175,0.8909999999999999,0.4,60.4,1.9,9.492,45.0,110.3,78.9,3.0,91.2,2.1,4.0,203.2,0.2,198.3,3.56,88.96,0.35,-10.7,104.0,-2.3,1.2156,1.2156,13.6,20.964,4.5,4.5,1.57,0.915,4.517,4.52,4.454,222.85,8.7,282.0,2565.0,-0.6,-7.0,-0.3,-0.4,1.4,5.4,-0.5,2.0,117.2,-5.1,3.94,53.1,55.0,65.0,310.0,278.0,289.0,66.0,594.25,17.63,4.5152,4.6768,57.0,17.0,4.7,12.95,343.25,4.56,6.0,4.1,4.5,89.53,1.9,0.5,0.59,3.11,0.22
72,0.0027142363243253254,143.13,1070.54,214.79,131.0,241.93,1734.2,702.1310000000002,4900.64,128.77,998.689,265.974,622.86,38610.4,6080.68,2166.84,320.65,121.207,2890.77,1.95,1273.62,668.86,1281.27,775.16,418.518,1154.47,1538.94,1410.55,808.32,1280.66,115.09,1022.78,782.11,1069.48,330.865,474.78,425.254,89.88,1660.42,561.55,293.724,600.43,336.77,61.76,61.41,55.2,23.34,38.29,10.4883,2.1235,2246.15,3.295,515.55,1.1921,115.77,29.48,24.275,1.05,0.03,58.8,0.9,2.425,44.0,105.6,74.5,3.0,86.7,2.1,3.6,203.6,0.2,198.7,3.55,90.11,0.52,-10.8,104.0,-1.0,1.1921,1.1921,10.5,-119.237,4.5,4.5,1.595,1.09,4.553,4.6789999999999985,4.601,218.55,6.9,293.0,2504.0,-0.5,-16.7,-0.3,-0.2,1.9,5.6,-1.2,2.2,115.77,-1.2,3.75,53.5,55.8,62.5,284.0,315.0,97.0,66.1,580.25,16.57,4.551,4.5075,56.0,-1.0,4.8,12.34,370.25,4.19,6.0,4.1,4.75,90.02,2.7,0.55,0.15,3.05,0.33
73,0.012448602555591659,140.92,1071.83,215.03,131.44799999999998,237.722,1801.9,730.112,5024.24,130.95,884.043,268.317,624.57,37952.0,5920.5,2181.96,317.81,123.757,2954.33,2.04,1282.1,677.921,1296.51,789.2,424.698,1161.59,1517.25,1395.33,813.16,1294.83,117.35,1063.03,787.8,1059.77,323.106,453.48,432.495,92.3,1728.16,583.65,300.257,633.82,349.26,65.91,66.63,57.6,23.63,38.34,10.874,2.164,2290.85,3.3688,526.35,1.2118,117.78,28.47,24.3,0.804,-0.09,59.3,0.8,11.189,47.0,109.1,76.0,3.0,88.9,2.1,3.4,204.3,0.3,199.8,3.28,89.73,0.72,-11.4,105.4,0.6,1.2118,1.2118,12.9,-85.281,4.75,4.75,1.78,1.31,4.849,4.82,4.812,246.3,4.5,291.0,2405.0,-0.3,13.4,-0.4,-0.1,-1.0,5.2,-1.7,2.0,117.78,7.2,3.41,53.8,54.3,66.5,257.0,282.0,158.0,66.2,571.5,16.46,4.8472,4.8898,54.0,5.0,4.7,11.39,347.75,4.11,6.0,4.0,4.75,90.43,2.5,0.46,0.13,3.16,0.4
